,tweet_id,handle,retweet_count,text,mined_at,created_at
59,1222163021583339520,Enrico_Letta,0,Congratulations @manuelmunizv from @apsiainfo and @IEuniversity just appointed Spain new Secretary of State for Global Spain. Good luck Manuel!,2020-02-26 17:43:42.397151,Tue Jan 28 14:22:25 +0000 2020
60,1221822305283837952,Enrico_Letta,44,"Era un grande. Adorava l’Italia, univa i colori dei @Lakers e quelli del @acmilan. Il massimo per me. Ma sopra a tutto era una persona per bene. Un mito assoluto. Non riesco ancora a crederci #Kobe. 😢😢😢 https://t.co/OYk2xOoVXe",2020-02-26 17:43:42.397436,Mon Jan 27 15:48:32 +0000 2020
61,1221704312742653957,Enrico_Letta,27,Oggi è davvero una bella giornata di #primavera ! https://t.co/9tZZycuylb,2020-02-26 17:43:42.398105,Mon Jan 27 07:59:40 +0000 2020
62,1221059709664473091,Enrico_Letta,5,"Gioco, partita, incontro. #Pisa #Lungarni @mariocalabresi https://t.co/zQzMF1xvCp",2020-02-26 17:43:42.398294,Sat Jan 25 13:18:15 +0000 2020
63,1221057698176913408,Enrico_Letta,60,La tristezza per un’altra ricorrenza. L’orrore per la memoria di questo giorno. L’angoscia per una verità sempre lontana. E il rifiuto di accettare tutto ciò. #veritapergiulioregeni #GiulioRegeni #Giulio https://t.co/jcV6dE4lxE,2020-02-26 17:43:42.398432,Sat Jan 25 13:10:16 +0000 2020
64,1220678425188405249,Enrico_Letta,9,"Come reagire di fronte a tutti questi #cambiamenti? Bandire inerzia e pigrizia, uscire dal seminato, metterci creatività, battere strade nuove. Senza paura. Io la penso così; #usciredalseminato . https://t.co/DsUYkQcAax",2020-02-26 17:43:42.398880,Fri Jan 24 12:03:10 +0000 2020
65,1220339919610089478,Enrico_Letta,33,"A dare anch’io il mio piccolo contributo, in un momento davvero importante. #EmiliaRomagna ⁦@sbonaccini⁩ #SanMauroPascoli https://t.co/PZegklYnVY",2020-02-26 17:43:42.399286,Thu Jan 23 13:38:04 +0000 2020
66,1220322193772568576,Enrico_Letta,16,Lei dice il #falso nel suo video. E in modo diffamatorio. Lo segnalo a @Twitter. #fakenews. https://t.co/qdEBUhLkl5,2020-02-26 17:43:42.399563,Thu Jan 23 12:27:38 +0000 2020
67,1220304365740793856,Enrico_Letta,72,"Segnalo che questo video che oggi circola dice il #falso su di me. Non faccio parte del CdA della società Abertis, controllata oggi da Atlantia. Ne ho fatto parte quando Abertis era spagnola e mi son dimesso appena ho saputo che sarebbe stata acquisita da Atlantia. #fakenews https://t.co/IdlybAUono",2020-02-26 17:43:42.399770,Thu Jan 23 11:16:47 +0000 2020
68,1219329909715283975,Enrico_Letta,6,Una bella notizia. Complimenti ⁦@ASmerilli⁩! Meritato.  https://t.co/uwvAxSfhc4,2020-02-26 17:43:42.703628,Mon Jan 20 18:44:39 +0000 2020
